row_idx,model,technique,video,crime_type,judge,H1,H2,H3,H4,H5,H6,reasoning
10067,GPT,Self-Consistency,RoadAccidents124_x264,RoadAccidents,Claude,0,0,0,0,0,0,"Model correctly identifies road accident with motorcycle, car collision, debris, and people approaching; no fabricated entities or missed crime."
10058,GPT,Self-Consistency,RoadAccidents118_x264,RoadAccidents,Gemini,0,0,0,1,1,1,"The model minimizes the severity of the incident by stating the pedestrian is 'no longer clearly visible' rather than explicitly hit, and hallucinates objects and actors not in the ground truth, such as a traffic pole and a person in purple."
10065,GPT,Self-Consistency,RoadAccidents126_x264,RoadAccidents,Gemini,1,0,1,1,1,0,"The model completely misses the train collision, classifying the scene as normal, and fabricates setting details and objects such as a platform and shelter not mentioned in the ground truth."
10068,GPT,Self-Consistency,RoadAccidents125_x264,RoadAccidents,Claude,1,0,0,1,1,1,"Model fabricates barriers/construction zone and orange-white vehicle not in ground truth, invents pedestrians in specific colors, minimizes the two-car collision to a single-car skid, and gives conflicting final labels (Normal vs RoadAccidents)."
10069,GPT,Self-Consistency,RoadAccidents129_x264,RoadAccidents,Claude,1,0,0,0,1,0,"Model invents specific scene details (wet road, building, nighttime) and fabricates specific vehicles (white van, dark sedan) not mentioned in ground truth."
10064,GPT,Self-Consistency,RoadAccidents122_x264,RoadAccidents,Gemini,1,0,0,0,1,0,"The model fabricates setting details like a guard structure and boundary wall, and invents entities such as pedestrians, vans, and parked vehicles not mentioned in the ground truth, while also misidentifying the black car as a light-colored sedan."
10060,GPT,Self-Consistency,RoadAccidents121_x264,RoadAccidents,Gemini,1,0,1,1,1,0,"The model fabricates setting details and objects like a striped pole, gated property, and teal scarf, misses the white car causing the crash and its driver being detained, and minimizes severity by failing to mention the black car was pressing on the woman."
10070,GPT,Self-Consistency,RoadAccidents128_x264,RoadAccidents,Claude,1,0,0,0,1,0,"Model fabricates debris/shattered material and a storefront/façade collision not in ground truth, which describes pedestrians being hit, not a building strike."
10067,GPT,Self-Consistency,RoadAccidents124_x264,RoadAccidents,Gemini,1,0,0,0,1,0,The model fabricates scene details like a storefront and utility pole (H1) and invents entities such as a light-colored car and additional bystanders not mentioned in the ground truth (H5).
10066,GPT,Self-Consistency,RoadAccidents123_x264,RoadAccidents,Gemini,1,0,1,1,1,0,"The model fabricates scene details (tram tracks) and vehicles (bus, SUV), completely misses the motorcycle involved in the collision, and minimizes the severity by describing the event as a possible near-collision or normal traffic."
10072,GPT,Self-Consistency,RoadAccidents127_x264,RoadAccidents,Claude,1,0,1,1,1,0,"Model classifies the scene as Normal, missing the train-truck collision crime, minimizing severity, and fabricates details like frost/snow and an emergency-style van not in ground truth."
10071,GPT,Self-Consistency,RoadAccidents130_x264,RoadAccidents,Claude,0,0,0,0,0,0,"Model correctly identifies the road accident with red and white cars, smoke, and people approaching, matching ground truth."
10068,GPT,Self-Consistency,RoadAccidents125_x264,RoadAccidents,Gemini,1,0,0,0,1,0,The model invents setting details like construction barriers and specific entities such as an orange-and-white trailer and pedestrians in red/pink and yellow clothing that are not present in the ground truth.
10073,GPT,Self-Consistency,RoadAccidents134_x264,RoadAccidents,Claude,1,0,0,0,1,0,"Model fabricates scene details (silver car, red cart, building) and invents an additional larger vehicle/SUV not in ground truth, and misses that the car hit a telephone pole."
10074,GPT,Self-Consistency,RoadAccidents133_x264,RoadAccidents,Claude,1,0,0,0,1,0,"Model fabricates scene details (fireball, smoke, debris, surveillance overlay text) and misidentifies the white car as a van/minibus, inventing objects not in the ground truth."
10075,GPT,Self-Consistency,RoadAccidents131_x264,RoadAccidents,Claude,0,0,0,0,1,1,"Model fabricates a single-vehicle crash into infrastructure rather than two black cars colliding, and invents pedestrians in specific clothing not described in ground truth."
10076,GPT,Self-Consistency,RoadAccidents132_x264,RoadAccidents,Claude,0,0,0,0,0,0,"Model correctly identifies the road accident involving a motorcycle and white car at an intersection, matching the ground truth."
10071,GPT,Self-Consistency,RoadAccidents130_x264,RoadAccidents,Gemini,1,0,0,0,1,0,"The model invents setting details (fencing, buildings) and entities (a white van, a two-wheeled vehicle) that are not mentioned in the ground truth."
10070,GPT,Self-Consistency,RoadAccidents128_x264,RoadAccidents,Gemini,1,0,1,1,1,0,"The model hallucinates setting details (tree, building) and objects (debris), and completely misses that people were struck by the vehicle, thereby minimizing the severity of the incident."
10069,GPT,Self-Consistency,RoadAccidents129_x264,RoadAccidents,Gemini,1,0,0,0,1,0,"The model invents environmental details such as nighttime, a wet road, and a building (H1), as well as specific vehicle types like a white van and dark sedan (H5) that are not mentioned in the ground truth."
10077,GPT,Self-Consistency,RoadAccidents135_x264,RoadAccidents,Claude,1,1,1,1,0,0,"Model misclassifies the incident as vehicle theft, missing the actual hit-and-run/person knocked down, and fabricates snowy nighttime setting details."
10072,GPT,Self-Consistency,RoadAccidents127_x264,RoadAccidents,Gemini,1,0,1,1,1,0,"The model completely misses the severe train-truck collision, classifying the video as normal, while fabricating environmental details (frost/snow, traffic lights) and specific vehicle types (emergency van) not present in the ground truth."
10078,GPT,Self-Consistency,RoadAccidents137_x264,RoadAccidents,Claude,1,1,1,1,1,0,"Model labels scene as normal, missing the vehicular assault, minimizes severity, fabricates setting details (box truck, landscaping) and misclassifies the crime."
10079,GPT,Self-Consistency,RoadAccidents138_x264,RoadAccidents,Claude,0,0,0,1,1,0,"Model mentions a silver/light-colored vehicle not in ground truth and minimizes severity by failing to identify hit-and-run on a mother and daughter, describing only a vague object/person in road."
10075,GPT,Self-Consistency,RoadAccidents131_x264,RoadAccidents,Gemini,1,0,1,0,1,0,"The model fabricates weather conditions and a white vehicle, while completely missing the primary collision between two black cars described in the ground truth."
10076,GPT,Self-Consistency,RoadAccidents132_x264,RoadAccidents,Gemini,1,0,0,0,1,0,The model fabricates scene details such as traffic lights and multi-story buildings (H1) and invents specific vehicles like a dark/red car and white van that are not mentioned in the ground truth (H5).
10080,GPT,Self-Consistency,RoadAccidents136_x264,RoadAccidents,Claude,0,0,0,0,0,0,Model correctly identifies road accident with overturned vehicle and pedestrians consistent with ground truth.
10078,GPT,Self-Consistency,RoadAccidents137_x264,RoadAccidents,Gemini,1,0,1,0,1,0,"The model completely misses the hit-and-run incident, invents scene details like a driveway and landscaping, and fabricates entities such as a white box truck and a small animal."
10081,GPT,Self-Consistency,RoadAccidents140_x264,RoadAccidents,Claude,1,0,0,0,1,1,"Model invents a silver sedan, cyclist, and parking area not in ground truth, adding phantom actors and fabricated scene elements."
10073,GPT,Self-Consistency,RoadAccidents134_x264,RoadAccidents,Gemini,1,0,0,1,1,0,"The model correctly identifies a road accident but minimizes its severity by describing a loss of control rather than a direct strike by a car that also hits a pole, while fabricating scene details (building, vegetation) and entities (silver car, red cart) not present in the ground truth."
10077,GPT,Self-Consistency,RoadAccidents135_x264,RoadAccidents,Gemini,1,1,1,1,1,0,"The model completely misses the vehicle hitting a pedestrian, misclassifies the event as stealing, minimizes severity by explicitly denying any crash or violence, and fabricates environmental details and objects like snow, trees, and multiple parked cars not mentioned in the ground truth."
10083,GPT,Self-Consistency,RoadAccidents143_x264,RoadAccidents,Claude,0,0,0,0,0,0,"Model correctly identifies the road accident involving a red car and motorcycle with driver exiting, matching ground truth."
10074,GPT,Self-Consistency,RoadAccidents133_x264,RoadAccidents,Gemini,1,0,0,0,1,0,"The model invents setting details (multi-lane road, trees, overlay text) and objects/entities (flames, smoke, debris, multiple motorcyclists) that are not mentioned in the ground truth."
10081,GPT,Self-Consistency,RoadAccidents140_x264,RoadAccidents,Gemini,1,0,0,0,1,0,"The model hallucinates setting details (a parked silver sedan) and entities (a cyclist, another two-wheeler) that are not present in the ground truth."
10084,GPT,Self-Consistency,RoadAccidents139_x264,RoadAccidents,Claude,0,0,1,1,0,0,"The model classifies the scene as Normal and misses the primary crime/accident where a yellow car runs over a little girl, thereby minimizing severity."
10085,GPT,Self-Consistency,RoadAccidents142_x264,RoadAccidents,Claude,0,1,1,1,0,0,Model classified the scene as normal traffic and missed the bus-car collision described in ground truth.
10079,GPT,Self-Consistency,RoadAccidents138_x264,RoadAccidents,Gemini,1,0,1,1,1,0,"The model fabricates scene details (shops, bollards) and entities (dark and silver vehicles), misses the hit-and-run crime by classifying it only as a road accident, and minimizes severity by failing to identify the two victims, referring to them as a possible 'object'."
10086,GPT,Self-Consistency,RoadAccidents146_x264,RoadAccidents,Claude,1,0,0,0,1,1,"Model fabricates café/restaurant details (counter, register, pendant lights, wall art) and adds staff members and additional women not mentioned in ground truth."
10082,GPT,Self-Consistency,RoadAccidents141_x264,RoadAccidents,Gemini,1,0,0,0,1,0,"The model accurately identifies the collision but hallucinates specific setting details (CCTV labels, gated entrance) and specific vehicles (black auto-rickshaw, cars) not mentioned in the ground truth."
10080,GPT,Self-Consistency,RoadAccidents136_x264,RoadAccidents,Gemini,1,0,0,0,1,0,The model fabricates setting details like storefronts and traffic signals (H1) and objects like a watermark and a dark-colored vehicle (H5) that are not mentioned in the ground truth.
10087,GPT,Self-Consistency,RoadAccidents145_x264,RoadAccidents,Claude,0,0,0,0,1,1,"Model invents details like a blue cargo truck losing control, umbrella pedestrian crossing, and various pedestrians/vehicles not mentioned in ground truth, which described a reverse-driving motorcycle colliding with a truck."
10084,GPT,Self-Consistency,RoadAccidents139_x264,RoadAccidents,Gemini,1,0,1,0,1,0,"The model fabricates scene details (red gate, alley) and objects (bench, debris), and completely misses the primary incident of the little girl being run over by the yellow car, classifying the video as normal."
